Sample.ID,Family.Unique,Block.ID,HabitatType,Region,Population,Dist.from.cg.km,Germination.Y.N,Survival.Y.N,Survival.Y.N.2017,Flower.Y.N.2016,Flower.Y.N.2017,No.Flowers.2016,Total.Flowers.2017,Fruit.Y.N.2016,Fruit.Y.N.2017,No.Fruit.2016,No.Fruit.2017,sm,sm.2,Flowering.Y.N.2018,Total.Flowers.2018,Fruit.Y.N.2018,No.Fruit.2018,seedmass.2018.g.,Surv2017,Surv2018,sm.3,sm2017,sm2018,Germ.to.TrueLeaf,No.Days.to.Germ,No.Days.to.TrueLeaf,No.Days.Germ.to.Flr,no.Planting.to.DTFF,Planting.to.DTFF.2017,Germ.to.DTFF.2017,Planting.to.DTB.2017,Germ.to.DTB.2017,Planting.to.DatetoFrt.2017,Germ.to.DatetoFrt.2017,Planting.to.DTFF.2018,Germ.to.DTFF.2018,Planting.to.DTB.2018,Germ.to.DTB.2018,Planting.to.DatetoFrt.2018,Germ.to.Date.to.Frt.2018
AB-HSC.4.7,AB-HSC.4,7,Prairie,Prairie,AB-HSC,1070.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AB-HSC.4.8,AB-HSC.4,8,Prairie,Prairie,AB-HSC,1070.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AB-HSC.4.9,AB-HSC.4,9,Prairie,Prairie,AB-HSC,1070.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AB-HSC.5.1,AB-HSC.5,1,Prairie,Prairie,AB-HSC,1070.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AB-HSC.5.10,AB-HSC.5,1,Prairie,Prairie,AB-HSC,1070.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AB-HSC.5.11,AB-HSC.5,11,Prairie,Prairie,AB-HSC,1070.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AB-HSC.5.12,AB-HSC.5,12,Prairie,Prairie,AB-HSC,1070.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AB-HSC.5.2,AB-HSC.5,2,Prairie,Prairie,AB-HSC,1070.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AB-HSC.5.3,AB-HSC.5,3,Prairie,Prairie,AB-HSC,1070.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AB-HSC.5.4,AB-HSC.5,4,Prairie,Prairie,AB-HSC,1070.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AB-HSC.5.5,AB-HSC.5,5,Prairie,Prairie,AB-HSC,1070.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AB-HSC.5.6,AB-HSC.5,6,Prairie,Prairie,AB-HSC,1070.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AB-HSC.5.7,AB-HSC.5,7,Prairie,Prairie,AB-HSC,1070.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AB-HSC.5.8,AB-HSC.5,8,Prairie,Prairie,AB-HSC,1070.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AB-HSC.5.9,AB-HSC.5,9,Prairie,Prairie,AB-HSC,1070.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AB-HSC.7.1,AB-HSC.7,1,Prairie,Prairie,AB-HSC,1070.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AB-HSC.7.10,AB-HSC.7,1,Prairie,Prairie,AB-HSC,1070.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AB-HSC.7.11,AB-HSC.7,11,Prairie,Prairie,AB-HSC,1070.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AB-HSC.7.12,AB-HSC.7,12,Prairie,Prairie,AB-HSC,1070.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AB-HSC.7.2,AB-HSC.7,2,Prairie,Prairie,AB-HSC,1070.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AB-HSC.7.3,AB-HSC.7,3,Prairie,Prairie,AB-HSC,1070.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AB-HSC.7.4,AB-HSC.7,4,Prairie,Prairie,AB-HSC,1070.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AB-HSC.7.5,AB-HSC.7,5,Prairie,Prairie,AB-HSC,1070.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AB-HSC.7.6,AB-HSC.7,6,Prairie,Prairie,AB-HSC,1070.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AB-HSC.7.7,AB-HSC.7,7,Prairie,Prairie,AB-HSC,1070.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AB-HSC.7.8,AB-HSC.7,8,Prairie,Prairie,AB-HSC,1070.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AB-HSC.7.9,AB-HSC.7,9,Prairie,Prairie,AB-HSC,1070.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AB-HSC.8.1,AB-HSC.8,1,Prairie,Prairie,AB-HSC,1070.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AB-HSC.8.10,AB-HSC.8,1,Prairie,Prairie,AB-HSC,1070.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AB-HSC.8.11,AB-HSC.8,11,Prairie,Prairie,AB-HSC,1070.778,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,20,26,NA,NA,555,535,565,545,NA,NA,NA,NA,NA,NA,NA,NA
AB-HSC.8.12,AB-HSC.8,12,Prairie,Prairie,AB-HSC,1070.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AB-HSC.8.2,AB-HSC.8,2,Prairie,Prairie,AB-HSC,1070.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AB-HSC.8.3,AB-HSC.8,3,Prairie,Prairie,AB-HSC,1070.778,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AB-HSC.8.4,AB-HSC.8,4,Prairie,Prairie,AB-HSC,1070.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AB-HSC.8.5,AB-HSC.8,5,Prairie,Prairie,AB-HSC,1070.778,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AB-HSC.8.6,AB-HSC.8,6,Prairie,Prairie,AB-HSC,1070.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AB-HSC.8.7,AB-HSC.8,7,Prairie,Prairie,AB-HSC,1070.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AB-HSC.8.8,AB-HSC.8,8,Prairie,Prairie,AB-HSC,1070.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AB-HSC.8.9,AB-HSC.8,9,Prairie,Prairie,AB-HSC,1070.778,1,1,1,0,1,0,3,0,1,0,3,0,34,1,1,1,1,0.0043,1,1,4,34,38,4,22,26,NA,NA,526,504,540,518,567,545,912,890,919,897,935,913
AB-LL.10.1,AB-LL.10,1,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,15,0,1,0,9,0,760,1,5,1,4,0.985,1,1,985,760,1745,7,9,16,NA,NA,526,517,543,534,575,566,908,899,915,906,929,920
AB-LL.10.10,AB-LL.10,1,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,8,16,NA,NA,512,504,565,557,NA,NA,NA,NA,NA,NA,NA,NA
AB-LL.10.11,AB-LL.10,11,Prairie,Prairie,AB-LL,1348.389,1,1,1,1,1,1,8,0,1,0,2,0,199,1,0,0,0,0,1,1,0,199,199,7,11,18,270,281,512,501,533,522,569,558,898,887,922,911,NA,NA
AB-LL.10.12,AB-LL.10,12,Prairie,Prairie,AB-LL,1348.389,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AB-LL.10.2,AB-LL.10,2,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,8,0,1,0,3,0,163,0,0,0,0,0,1,0,0,163,163,5,13,18,NA,NA,522,509,529,516,571,558,NA,NA,NA,NA,NA,NA
AB-LL.10.3,AB-LL.10,3,Prairie,Prairie,AB-LL,1348.389,1,1,1,1,1,1,7,0,1,0,4,0,369,0,0,0,0,0,1,0,0,369,369,6,10,16,NA,NA,512,502,533,523,572,562,NA,NA,NA,NA,NA,NA
AB-LL.10.4,AB-LL.10,4,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,5,0,1,0,1,0,16,0,0,0,0,0,1,0,0,16,16,6,13,19,NA,NA,512,499,550,537,576,563,NA,NA,NA,NA,NA,NA
AB-LL.10.5,AB-LL.10,5,Prairie,Prairie,AB-LL,1348.389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AB-LL.10.6,AB-LL.10,6,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,7,0,1,0,4,0,184,0,0,0,0,0,1,0,0,184,184,9,10,19,NA,NA,519,509,543,533,572,562,NA,NA,NA,NA,NA,NA
AB-LL.10.7,AB-LL.10,7,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,14,0,1,0,13,0,1779,1,1,1,1,0.0843,1,1,84,1779,1863,6,11,17,NA,NA,519,508,540,529,567,556,908,897,919,908,933,922
AB-LL.10.8,AB-LL.10,8,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,4,0,1,0,1,0,39,0,0,0,0,0,1,0,0,39,39,8,10,18,NA,NA,519,509,543,533,578,568,NA,NA,NA,NA,NA,NA
AB-LL.10.9,AB-LL.10,9,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,3,0,1,0,1,0,63,0,0,0,0,0,1,0,0,63,63,9,9,18,NA,NA,526,517,540,531,577,568,NA,NA,NA,NA,NA,NA
AB-LL.12.1,AB-LL.12,1,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,5,0,1,0,3,0,164,0,0,0,0,0,1,0,0,164,164,8,11,19,NA,NA,519,508,522,511,573,562,NA,NA,NA,NA,NA,NA
AB-LL.12.10,AB-LL.12,1,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,6,0,1,0,3,0,129,0,0,0,0,0,1,0,0,129,129,8,10,18,NA,NA,515,505,550,540,566,556,NA,NA,NA,NA,NA,NA
AB-LL.12.11,AB-LL.12,11,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,9,17,NA,NA,558,549,562,553,NA,NA,NA,NA,NA,NA,NA,NA
AB-LL.12.12,AB-LL.12,12,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,8,11,19,NA,NA,NA,NA,NA,NA,NA,NA,905,894,NA,NA,NA,NA
AB-LL.12.2,AB-LL.12,2,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,5,0,1,0,1,0,35,0,0,0,0,0,1,0,0,35,35,7,10,17,NA,NA,519,509,543,533,579,569,NA,NA,NA,NA,NA,NA
AB-LL.12.3,AB-LL.12,3,Prairie,Prairie,AB-LL,1348.389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AB-LL.12.4,AB-LL.12,4,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,3,0,0,0,0,0,0,1,2,0,0,0,1,1,0,0,0,7,12,19,NA,NA,533,521,555,543,NA,NA,905,893,922,910,NA,NA
AB-LL.12.5,AB-LL.12,5,Prairie,Prairie,AB-LL,1348.389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AB-LL.12.6,AB-LL.12,6,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,4,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,8,11,19,NA,NA,519,508,550,539,NA,NA,905,894,NA,NA,NA,NA
AB-LL.12.7,AB-LL.12,7,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,4,0,1,0,4,0,392,0,0,0,0,0,1,0,0,392,392,6,11,17,NA,NA,526,515,547,536,572,561,NA,NA,NA,NA,NA,NA
AB-LL.12.8,AB-LL.12,8,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,9,17,NA,NA,512,503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AB-LL.12.9,AB-LL.12,9,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,7,0,1,0,3,0,102,1,4,1,1,0.021,1,1,21,102,123,10,11,21,NA,NA,515,504,543,532,574,563,901,890,919,908,935,924
AB-LL.13.1,AB-LL.13,1,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,6,0,1,0,1,0,44,1,1,0,0,0,1,1,0,44,44,5,13,18,NA,NA,515,502,543,530,555,542,905,892,NA,NA,NA,NA
AB-LL.13.10,AB-LL.13,1,Prairie,Prairie,AB-LL,1348.389,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AB-LL.13.11,AB-LL.13,11,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,11,19,NA,NA,515,504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AB-LL.13.12,AB-LL.13,12,Prairie,Prairie,AB-LL,1348.389,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AB-LL.13.2,AB-LL.13,2,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,13,0,1,0,6,0,440,1,1,1,1,0.0139,1,1,14,440,454,7,10,17,NA,NA,512,502,533,523,571,561,898,888,919,909,932,922
AB-LL.13.3,AB-LL.13,3,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,4,0,0,0,0,0,0,1,1,1,1,0.1478,1,1,148,0,148,7,9,16,NA,NA,519,510,543,534,NA,NA,915,906,919,910,935,926
AB-LL.13.4,AB-LL.13,4,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,1,0,1,0,1,0,18,1,1,0,0,0,1,1,0,18,18,5,14,19,NA,NA,512,498,555,541,NA,NA,894,880,NA,NA,NA,NA
AB-LL.13.5,AB-LL.13,5,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,7,12,19,NA,NA,526,514,547,535,NA,NA,908,896,919,907,NA,NA
AB-LL.13.6,AB-LL.13,6,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,5,0,1,0,2,0,122,0,0,0,0,0,1,0,0,122,122,8,11,19,NA,NA,526,515,547,536,578,567,NA,NA,NA,NA,NA,NA
AB-LL.13.7,AB-LL.13,7,Prairie,Prairie,AB-LL,1348.389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AB-LL.13.8,AB-LL.13,8,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,11,0,1,0,5,0,388,1,5,1,5,0.2567,1,1,257,388,645,7,10,17,NA,NA,519,509,540,530,580,570,915,905,919,909,931,921
AB-LL.13.9,AB-LL.13,9,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AB-LL.22.1,AB-LL.22,1,Prairie,Prairie,AB-LL,1348.389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AB-LL.22.10,AB-LL.22,1,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,14,23,NA,NA,512,498,550,536,574,560,NA,NA,NA,NA,NA,NA
AB-LL.22.11,AB-LL.22,11,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,12,19,NA,NA,512,500,555,543,NA,NA,NA,NA,NA,NA,NA,NA
AB-LL.22.12,AB-LL.22,12,Prairie,Prairie,AB-LL,1348.389,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AB-LL.22.2,AB-LL.22,2,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,11,18,NA,NA,526,515,547,536,581,570,NA,NA,NA,NA,NA,NA
AB-LL.22.3,AB-LL.22,3,Prairie,Prairie,AB-LL,1348.389,1,1,1,1,1,1,7,0,1,0,3,0,95,0,0,0,0,0,1,0,0,95,95,7,9,16,252,261,519,510,543,534,574,565,NA,NA,NA,NA,NA,NA
AB-LL.22.4,AB-LL.22,4,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,5,0,1,0,1,0,26,0,0,0,0,0,1,0,0,26,26,5,14,19,NA,NA,512,498,555,541,586,572,NA,NA,NA,NA,NA,NA
AB-LL.22.5,AB-LL.22,5,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,11,0,1,0,5,0,131,0,0,0,0,0,1,0,0,131,131,6,8,14,NA,NA,515,507,533,525,572,564,NA,NA,NA,NA,NA,NA
AB-LL.22.6,AB-LL.22,6,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,15,0,1,0,12,0,895,0,0,0,0,0,1,0,0,895,895,7,11,18,NA,NA,515,504,529,518,571,560,NA,NA,NA,NA,NA,NA
AB-LL.22.7,AB-LL.22,7,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,14,19,NA,NA,526,512,543,529,NA,NA,NA,NA,NA,NA,NA,NA
AB-LL.22.8,AB-LL.22,8,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,5,0,1,0,4,0,207,1,2,0,0,0,1,1,0,207,207,7,11,18,NA,NA,515,504,547,536,572,561,908,897,926,915,NA,NA
AB-LL.22.9,AB-LL.22,9,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,9,16,NA,NA,519,510,547,538,574,565,NA,NA,NA,NA,NA,NA
AB-LL.26.1,AB-LL.26,1,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,12,0,1,0,7,0,454,1,2,0,0,0,1,1,0,454,454,6,10,16,NA,NA,522,512,533,523,560,550,901,891,919,909,NA,NA
AB-LL.26.10,AB-LL.26,1,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,12,0,1,0,4,0,195,1,1,0,0,0,1,1,0,195,195,7,9,16,NA,NA,533,524,526,517,576,567,933,924,NA,NA,NA,NA
AB-LL.26.11,AB-LL.26,11,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,9,17,NA,NA,519,510,533,524,NA,NA,NA,NA,NA,NA,NA,NA
AB-LL.26.12,AB-LL.26,12,Prairie,Prairie,AB-LL,1348.389,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AB-LL.26.2,AB-LL.26,2,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,19,0,1,0,4,0,220,1,7,1,4,0.1992,1,1,199,220,419,7,9,16,NA,NA,512,503,522,513,574,565,891,882,912,903,932,923
AB-LL.26.3,AB-LL.26,3,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,1,0,0,0,7,12,19,NA,NA,NA,NA,NA,NA,NA,NA,908,896,922,910,NA,NA
AB-LL.26.4,AB-LL.26,4,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,0,0,0,0,0,0,0,1,2,1,2,0.1248,1,1,125,0,125,8,11,19,NA,NA,512,501,529,518,NA,NA,901,890,919,908,931,920
AB-LL.26.5,AB-LL.26,5,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,2,0,0,0,0,0,0,1,2,1,2,0.1717,1,1,172,0,172,7,11,18,NA,NA,519,508,543,532,NA,NA,898,887,915,904,931,920
AB-LL.26.6,AB-LL.26,6,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,17,24,NA,NA,519,502,540,523,NA,NA,NA,NA,NA,NA,NA,NA
AB-LL.26.7,AB-LL.26,7,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,10,18,NA,NA,512,502,550,540,NA,NA,NA,NA,NA,NA,NA,NA
AB-LL.26.8,AB-LL.26,8,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,10,0,1,0,3,0,149,1,14,1,9,0.6665,1,1,666,149,815,5,12,17,NA,NA,512,500,543,531,575,563,898,886,915,903,934,922
AB-LL.26.9,AB-LL.26,9,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,11,0,1,0,4,0,144,1,1,1,1,0.0436,1,1,44,144,188,7,11,18,NA,NA,526,515,543,532,565,554,898,887,915,904,935,924
AB-LL.29.1,AB-LL.29,1,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
