Family.Unique,Block.ID,HabitatType,Dist.from.cg.km,No.Days.to.Germ,Region,Population,Germination.Y.N,Survival.Y.N,Flower.Y.N.2016,No.Flowers.2016,Fruit.Y.N.2016,No.Fruit.2016,sm
NAP-ASS_25,12,Alvar,1559.351,20,GL_alvar,NAP-ASS,1,1,0,0,0,0,0
NAP-ASS_25,2,Alvar,1559.351,12,GL_alvar,NAP-ASS,1,1,1,6,0,0,0
NAP-ASS_25,3,Alvar,1559.351,14,GL_alvar,NAP-ASS,1,1,1,1,0,0,0
NAP-ASS_25,4,Alvar,1559.351,11,GL_alvar,NAP-ASS,1,1,1,4,0,0,0
NAP-ASS_25,5,Alvar,1559.351,NA,GL_alvar,NAP-ASS,0,0,0,0,0,0,0
NAP-ASS_25,6,Alvar,1559.351,10,GL_alvar,NAP-ASS,1,1,1,5,0,0,0
NAP-ASS_25,7,Alvar,1559.351,NA,GL_alvar,NAP-ASS,0,0,0,0,0,0,0
NAP-ASS_25,8,Alvar,1559.351,NA,GL_alvar,NAP-ASS,0,0,0,0,0,0,0
NAP-ASS_25,9,Alvar,1559.351,14,GL_alvar,NAP-ASS,1,1,0,0,0,0,0
NAP-ASS_27,1,Alvar,1559.351,NA,GL_alvar,NAP-ASS,0,0,0,0,0,0,0
NAP-ASS_27,10,Alvar,1559.351,NA,GL_alvar,NAP-ASS,0,0,0,0,0,0,0
NAP-ASS_27,11,Alvar,1559.351,NA,GL_alvar,NAP-ASS,0,0,0,0,0,0,0
NAP-ASS_27,12,Alvar,1559.351,11,GL_alvar,NAP-ASS,1,1,0,0,0,0,0
NAP-ASS_27,2,Alvar,1559.351,9,GL_alvar,NAP-ASS,1,1,0,0,0,0,0
NAP-ASS_27,3,Alvar,1559.351,NA,GL_alvar,NAP-ASS,0,0,0,0,0,0,0
NAP-ASS_27,4,Alvar,1559.351,12,GL_alvar,NAP-ASS,1,1,1,3,0,0,0
NAP-ASS_27,5,Alvar,1559.351,9,GL_alvar,NAP-ASS,1,1,0,0,0,0,0
NAP-ASS_27,6,Alvar,1559.351,10,GL_alvar,NAP-ASS,1,1,0,0,0,0,0
NAP-ASS_27,7,Alvar,1559.351,NA,GL_alvar,NAP-ASS,0,0,0,0,0,0,0
NAP-ASS_27,8,Alvar,1559.351,NA,GL_alvar,NAP-ASS,0,0,0,0,0,0,0
NAP-ASS_27,9,Alvar,1559.351,8,GL_alvar,NAP-ASS,1,1,0,0,0,0,0
NAP-ASS_33,1,Alvar,1559.351,NA,GL_alvar,NAP-ASS,0,0,0,0,0,0,0
NAP-ASS_33,10,Alvar,1559.351,NA,GL_alvar,NAP-ASS,0,0,0,0,0,0,0
NAP-ASS_33,11,Alvar,1559.351,NA,GL_alvar,NAP-ASS,0,0,0,0,0,0,0
NAP-ASS_33,12,Alvar,1559.351,NA,GL_alvar,NAP-ASS,0,0,0,0,0,0,0
NAP-ASS_33,2,Alvar,1559.351,NA,GL_alvar,NAP-ASS,0,0,0,0,0,0,0
NAP-ASS_33,3,Alvar,1559.351,NA,GL_alvar,NAP-ASS,0,0,0,0,0,0,0
NAP-ASS_33,4,Alvar,1559.351,NA,GL_alvar,NAP-ASS,0,0,0,0,0,0,0
NAP-ASS_33,5,Alvar,1559.351,12,GL_alvar,NAP-ASS,1,1,0,0,0,0,0
NAP-ASS_33,6,Alvar,1559.351,NA,GL_alvar,NAP-ASS,0,0,0,0,0,0,0
NAP-ASS_33,7,Alvar,1559.351,NA,GL_alvar,NAP-ASS,0,0,0,0,0,0,0
NAP-ASS_33,8,Alvar,1559.351,NA,GL_alvar,NAP-ASS,0,0,0,0,0,0,0
NAP-ASS_33,9,Alvar,1559.351,NA,GL_alvar,NAP-ASS,0,0,0,0,0,0,0
NAP-ASS_35,1,Alvar,1559.351,NA,GL_alvar,NAP-ASS,0,0,0,0,0,0,0
NAP-ASS_35,10,Alvar,1559.351,NA,GL_alvar,NAP-ASS,0,0,0,0,0,0,0
NAP-ASS_35,11,Alvar,1559.351,NA,GL_alvar,NAP-ASS,0,0,0,0,0,0,0
NAP-ASS_35,12,Alvar,1559.351,NA,GL_alvar,NAP-ASS,0,0,0,0,0,0,0
NAP-ASS_35,2,Alvar,1559.351,9,GL_alvar,NAP-ASS,1,1,1,24,0,0,0
NAP-ASS_35,3,Alvar,1559.351,NA,GL_alvar,NAP-ASS,0,0,0,0,0,0,0
NAP-ASS_35,4,Alvar,1559.351,NA,GL_alvar,NAP-ASS,0,0,0,0,0,0,0
NAP-ASS_35,5,Alvar,1559.351,NA,GL_alvar,NAP-ASS,0,0,0,0,0,0,0
NAP-ASS_35,6,Alvar,1559.351,NA,GL_alvar,NAP-ASS,0,0,0,0,0,0,0
NAP-ASS_35,7,Alvar,1559.351,NA,GL_alvar,NAP-ASS,0,0,0,0,0,0,0
NAP-ASS_35,8,Alvar,1559.351,NA,GL_alvar,NAP-ASS,0,0,0,0,0,0,0
NAP-ASS_35,9,Alvar,1559.351,NA,GL_alvar,NAP-ASS,0,0,0,0,0,0,0
NAP-ASS_38,1,Alvar,1559.351,NA,GL_alvar,NAP-ASS,0,0,0,0,0,0,0
NAP-ASS_38,10,Alvar,1559.351,11,GL_alvar,NAP-ASS,1,1,1,1,0,0,0
NAP-ASS_38,11,Alvar,1559.351,10,GL_alvar,NAP-ASS,1,1,1,2,0,0,0
NAP-ASS_38,12,Alvar,1559.351,11,GL_alvar,NAP-ASS,1,1,0,0,0,0,0
NAP-ASS_38,2,Alvar,1559.351,11,GL_alvar,NAP-ASS,1,1,1,12,0,0,0
NAP-ASS_38,3,Alvar,1559.351,NA,GL_alvar,NAP-ASS,0,0,0,0,0,0,0
NAP-ASS_38,4,Alvar,1559.351,10,GL_alvar,NAP-ASS,1,1,1,6,1,1,10
NAP-ASS_38,5,Alvar,1559.351,9,GL_alvar,NAP-ASS,1,1,1,7,0,0,0
NAP-ASS_38,6,Alvar,1559.351,NA,GL_alvar,NAP-ASS,0,0,0,0,0,0,0
NAP-ASS_38,7,Alvar,1559.351,10,GL_alvar,NAP-ASS,1,1,0,0,0,0,0
NAP-ASS_38,8,Alvar,1559.351,10,GL_alvar,NAP-ASS,1,1,0,0,0,0,0
NAP-ASS_38,9,Alvar,1559.351,13,GL_alvar,NAP-ASS,1,1,1,7,0,0,0
NAP-ASS_6,1,Alvar,1559.351,14,GL_alvar,NAP-ASS,1,1,1,8,0,0,0
NAP-ASS_6,10,Alvar,1559.351,NA,GL_alvar,NAP-ASS,0,0,0,0,0,0,0
NAP-ASS_6,11,Alvar,1559.351,NA,GL_alvar,NAP-ASS,0,0,0,0,0,0,0
NAP-ASS_6,12,Alvar,1559.351,14,GL_alvar,NAP-ASS,1,1,1,3,0,0,0
NAP-ASS_6,2,Alvar,1559.351,19,GL_alvar,NAP-ASS,1,1,1,11,0,0,0
NAP-ASS_6,3,Alvar,1559.351,17,GL_alvar,NAP-ASS,1,1,0,0,0,0,0
NAP-ASS_6,4,Alvar,1559.351,NA,GL_alvar,NAP-ASS,0,0,0,0,0,0,0
NAP-ASS_6,5,Alvar,1559.351,13,GL_alvar,NAP-ASS,1,1,1,12,0,0,0
NAP-ASS_6,6,Alvar,1559.351,12,GL_alvar,NAP-ASS,1,1,1,21,0,0,0
NAP-ASS_6,7,Alvar,1559.351,NA,GL_alvar,NAP-ASS,0,0,0,0,0,0,0
NAP-ASS_6,8,Alvar,1559.351,12,GL_alvar,NAP-ASS,1,1,1,1,0,0,0
NAP-ASS_6,9,Alvar,1559.351,12,GL_alvar,NAP-ASS,1,1,1,20,0,0,0
NAP-ASS_9,1,Alvar,1559.351,NA,GL_alvar,NAP-ASS,0,0,0,0,0,0,0
NAP-ASS_9,10,Alvar,1559.351,NA,GL_alvar,NAP-ASS,0,0,0,0,0,0,0
NAP-ASS_9,11,Alvar,1559.351,11,GL_alvar,NAP-ASS,1,1,0,0,0,0,0
NAP-ASS_9,12,Alvar,1559.351,NA,GL_alvar,NAP-ASS,0,0,0,0,0,0,0
NAP-ASS_9,2,Alvar,1559.351,11,GL_alvar,NAP-ASS,1,1,0,0,0,0,0
NAP-ASS_9,3,Alvar,1559.351,12,GL_alvar,NAP-ASS,1,1,0,0,0,0,0
NAP-ASS_9,4,Alvar,1559.351,NA,GL_alvar,NAP-ASS,0,0,0,0,0,0,0
NAP-ASS_9,5,Alvar,1559.351,NA,GL_alvar,NAP-ASS,0,0,0,0,0,0,0
NAP-ASS_9,6,Alvar,1559.351,NA,GL_alvar,NAP-ASS,0,0,0,0,0,0,0
NAP-ASS_9,7,Alvar,1559.351,NA,GL_alvar,NAP-ASS,0,0,0,0,0,0,0
NAP-ASS_9,8,Alvar,1559.351,12,GL_alvar,NAP-ASS,1,1,1,10,0,0,0
NAP-ASS_9,9,Alvar,1559.351,NA,GL_alvar,NAP-ASS,0,0,0,0,0,0,0
NAP-CE_14,1,Alvar,1551.28,9,GL_alvar,NAP-CE,1,1,0,0,0,0,0
NAP-CE_14,10,Alvar,1551.28,NA,GL_alvar,NAP-CE,0,0,0,0,0,0,0
NAP-CE_14,11,Alvar,1551.28,NA,GL_alvar,NAP-CE,0,0,0,0,0,0,0
NAP-CE_14,12,Alvar,1551.28,12,GL_alvar,NAP-CE,1,1,0,0,0,0,0
NAP-CE_14,2,Alvar,1551.28,NA,GL_alvar,NAP-CE,0,0,0,0,0,0,0
NAP-CE_14,3,Alvar,1551.28,NA,GL_alvar,NAP-CE,0,0,0,0,0,0,0
NAP-CE_14,4,Alvar,1551.28,10,GL_alvar,NAP-CE,1,1,0,0,0,0,0
NAP-CE_14,5,Alvar,1551.28,NA,GL_alvar,NAP-CE,0,0,0,0,0,0,0
NAP-CE_14,6,Alvar,1551.28,NA,GL_alvar,NAP-CE,0,0,0,0,0,0,0
NAP-CE_14,7,Alvar,1551.28,NA,GL_alvar,NAP-CE,0,0,0,0,0,0,0
NAP-CE_14,8,Alvar,1551.28,NA,GL_alvar,NAP-CE,0,0,0,0,0,0,0
NAP-CE_14,9,Alvar,1551.28,10,GL_alvar,NAP-CE,1,1,0,0,0,0,0
NAP-CE_19,1,Alvar,1551.28,9,GL_alvar,NAP-CE,1,1,0,0,0,0,0
NAP-CE_19,10,Alvar,1551.28,9,GL_alvar,NAP-CE,1,1,1,8,0,0,0
NAP-CE_19,11,Alvar,1551.28,NA,GL_alvar,NAP-CE,0,0,0,0,0,0,0
NAP-CE_19,12,Alvar,1551.28,10,GL_alvar,NAP-CE,1,0,0,0,0,0,0
NAP-CE_19,2,Alvar,1551.28,NA,GL_alvar,NAP-CE,0,0,0,0,0,0,0
NAP-CE_19,3,Alvar,1551.28,10,GL_alvar,NAP-CE,1,1,0,0,0,0,0
NAP-CE_19,4,Alvar,1551.28,12,GL_alvar,NAP-CE,1,1,1,1,0,0,0
NAP-CE_19,5,Alvar,1551.28,NA,GL_alvar,NAP-CE,0,0,0,0,0,0,0
NAP-CE_19,6,Alvar,1551.28,10,GL_alvar,NAP-CE,1,1,0,0,0,0,0
NAP-CE_19,7,Alvar,1551.28,9,GL_alvar,NAP-CE,1,1,0,0,0,0,0
NAP-CE_19,8,Alvar,1551.28,NA,GL_alvar,NAP-CE,0,0,0,0,0,0,0
NAP-CE_19,9,Alvar,1551.28,NA,GL_alvar,NAP-CE,0,0,0,0,0,0,0
NAP-CE_2,1,Alvar,1551.28,NA,GL_alvar,NAP-CE,0,0,0,0,0,0,0
NAP-CE_2,10,Alvar,1551.28,16,GL_alvar,NAP-CE,1,1,0,0,0,0,0
NAP-CE_2,11,Alvar,1551.28,NA,GL_alvar,NAP-CE,0,0,0,0,0,0,0
NAP-CE_2,12,Alvar,1551.28,17,GL_alvar,NAP-CE,1,0,0,0,0,0,0
NAP-CE_2,2,Alvar,1551.28,10,GL_alvar,NAP-CE,1,1,0,0,0,0,0
NAP-CE_2,3,Alvar,1551.28,NA,GL_alvar,NAP-CE,0,0,0,0,0,0,0
NAP-CE_2,4,Alvar,1551.28,NA,GL_alvar,NAP-CE,0,0,0,0,0,0,0
NAP-CE_2,5,Alvar,1551.28,15,GL_alvar,NAP-CE,1,1,0,0,0,0,0
NAP-CE_2,6,Alvar,1551.28,NA,GL_alvar,NAP-CE,0,0,0,0,0,0,0
NAP-CE_2,7,Alvar,1551.28,NA,GL_alvar,NAP-CE,0,0,0,0,0,0,0
NAP-CE_2,8,Alvar,1551.28,8,GL_alvar,NAP-CE,1,1,0,0,0,0,0
NAP-CE_2,9,Alvar,1551.28,10,GL_alvar,NAP-CE,1,1,0,0,0,0,0
NAP-CE_23,1,Alvar,1551.28,NA,GL_alvar,NAP-CE,0,0,0,0,0,0,0
NAP-CE_23,10,Alvar,1551.28,15,GL_alvar,NAP-CE,1,1,0,0,0,0,0
NAP-CE_23,11,Alvar,1551.28,12,GL_alvar,NAP-CE,1,1,0,0,0,0,0
NAP-CE_23,12,Alvar,1551.28,13,GL_alvar,NAP-CE,1,1,0,0,0,0,0
NAP-CE_23,2,Alvar,1551.28,NA,GL_alvar,NAP-CE,0,0,0,0,0,0,0
NAP-CE_23,3,Alvar,1551.28,12,GL_alvar,NAP-CE,1,1,0,0,0,0,0
NAP-CE_23,4,Alvar,1551.28,21,GL_alvar,NAP-CE,1,1,0,0,0,0,0
NAP-CE_23,5,Alvar,1551.28,12,GL_alvar,NAP-CE,1,1,0,0,0,0,0
NAP-CE_23,6,Alvar,1551.28,16,GL_alvar,NAP-CE,1,1,0,0,0,0,0
NAP-CE_23,7,Alvar,1551.28,12,GL_alvar,NAP-CE,1,1,0,0,0,0,0
NAP-CE_23,8,Alvar,1551.28,NA,GL_alvar,NAP-CE,0,0,0,0,0,0,0
NAP-CE_23,9,Alvar,1551.28,9,GL_alvar,NAP-CE,1,1,0,0,0,0,0
NAP-CE_24,1,Alvar,1551.28,NA,GL_alvar,NAP-CE,0,0,0,0,0,0,0
NAP-CE_24,10,Alvar,1551.28,9,GL_alvar,NAP-CE,1,1,1,2,0,0,0
NAP-CE_24,11,Alvar,1551.28,11,GL_alvar,NAP-CE,1,1,0,0,0,0,0
NAP-CE_24,12,Alvar,1551.28,9,GL_alvar,NAP-CE,1,1,0,0,0,0,0
NAP-CE_24,2,Alvar,1551.28,13,GL_alvar,NAP-CE,1,1,0,0,0,0,0
NAP-CE_24,3,Alvar,1551.28,NA,GL_alvar,NAP-CE,0,0,0,0,0,0,0
NAP-CE_24,4,Alvar,1551.28,NA,GL_alvar,NAP-CE,0,0,0,0,0,0,0
NAP-CE_24,5,Alvar,1551.28,9,GL_alvar,NAP-CE,1,1,1,3,0,0,0
NAP-CE_24,6,Alvar,1551.28,NA,GL_alvar,NAP-CE,0,0,0,0,0,0,0
NAP-CE_24,7,Alvar,1551.28,NA,GL_alvar,NAP-CE,0,0,0,0,0,0,0
NAP-CE_24,8,Alvar,1551.28,9,GL_alvar,NAP-CE,1,1,1,12,0,0,0
NAP-CE_24,9,Alvar,1551.28,10,GL_alvar,NAP-CE,1,1,0,0,0,0,0
NAP-CE_29,1,Alvar,1551.28,10,GL_alvar,NAP-CE,1,1,1,4,0,0,0
NAP-CE_29,10,Alvar,1551.28,NA,GL_alvar,NAP-CE,0,0,0,0,0,0,0
NAP-CE_29,11,Alvar,1551.28,13,GL_alvar,NAP-CE,1,1,1,29,0,0,0
NAP-CE_29,12,Alvar,1551.28,12,GL_alvar,NAP-CE,1,1,1,21,0,0,0
NAP-CE_29,2,Alvar,1551.28,10,GL_alvar,NAP-CE,1,1,1,2,0,0,0
NAP-CE_29,3,Alvar,1551.28,12,GL_alvar,NAP-CE,1,1,1,14,0,0,0
NAP-CE_29,4,Alvar,1551.28,NA,GL_alvar,NAP-CE,0,0,0,0,0,0,0
NAP-CE_29,5,Alvar,1551.28,10,GL_alvar,NAP-CE,1,1,0,0,0,0,0
NAP-CE_29,6,Alvar,1551.28,11,GL_alvar,NAP-CE,1,1,0,0,0,0,0
NAP-CE_29,7,Alvar,1551.28,NA,GL_alvar,NAP-CE,0,0,0,0,0,0,0
NAP-CE_29,8,Alvar,1551.28,11,GL_alvar,NAP-CE,1,1,0,0,0,0,0
NAP-CE_29,9,Alvar,1551.28,11,GL_alvar,NAP-CE,1,1,1,18,0,0,0
NAP-CE_33,1,Alvar,1551.28,9,GL_alvar,NAP-CE,1,1,1,3,0,0,0
NAP-CE_33,10,Alvar,1551.28,10,GL_alvar,NAP-CE,1,1,0,0,0,0,0
NAP-CE_33,11,Alvar,1551.28,9,GL_alvar,NAP-CE,1,1,1,7,0,0,0
NAP-CE_33,12,Alvar,1551.28,9,GL_alvar,NAP-CE,1,1,1,4,0,0,0
NAP-CE_33,2,Alvar,1551.28,10,GL_alvar,NAP-CE,1,1,1,10,0,0,0
NAP-CE_33,3,Alvar,1551.28,12,GL_alvar,NAP-CE,1,1,1,8,0,0,0
NAP-CE_33,4,Alvar,1551.28,12,GL_alvar,NAP-CE,1,1,1,4,0,0,0
NAP-CE_33,5,Alvar,1551.28,8,GL_alvar,NAP-CE,1,1,0,0,0,0,0
NAP-CE_33,6,Alvar,1551.28,8,GL_alvar,NAP-CE,1,1,0,0,0,0,0
NAP-CE_33,7,Alvar,1551.28,17,GL_alvar,NAP-CE,1,1,1,3,0,0,0
NAP-CE_33,8,Alvar,1551.28,10,GL_alvar,NAP-CE,1,1,1,2,0,0,0
NAP-CE_33,9,Alvar,1551.28,11,GL_alvar,NAP-CE,1,1,0,0,0,0,0
NAP-CE_35,1,Alvar,1551.28,NA,GL_alvar,NAP-CE,0,0,0,0,0,0,0
NAP-CE_35,10,Alvar,1551.28,NA,GL_alvar,NAP-CE,0,0,0,0,0,0,0
NAP-CE_35,11,Alvar,1551.28,NA,GL_alvar,NAP-CE,0,0,0,0,0,0,0
NAP-CE_35,12,Alvar,1551.28,NA,GL_alvar,NAP-CE,0,0,0,0,0,0,0
NAP-CE_35,2,Alvar,1551.28,NA,GL_alvar,NAP-CE,0,0,0,0,0,0,0
NAP-CE_35,3,Alvar,1551.28,NA,GL_alvar,NAP-CE,0,0,0,0,0,0,0
NAP-CE_35,4,Alvar,1551.28,NA,GL_alvar,NAP-CE,0,0,0,0,0,0,0
NAP-CE_35,5,Alvar,1551.28,NA,GL_alvar,NAP-CE,0,0,0,0,0,0,0
NAP-CE_35,6,Alvar,1551.28,NA,GL_alvar,NAP-CE,0,0,0,0,0,0,0
NAP-CE_35,7,Alvar,1551.28,NA,GL_alvar,NAP-CE,0,0,0,0,0,0,0
NAP-CE_35,8,Alvar,1551.28,NA,GL_alvar,NAP-CE,0,0,0,0,0,0,0
NAP-CE_35,9,Alvar,1551.28,NA,GL_alvar,NAP-CE,0,0,0,0,0,0,0
NAP-CE_6,1,Alvar,1551.28,NA,GL_alvar,NAP-CE,0,0,0,0,0,0,0
NAP-CE_6,10,Alvar,1551.28,NA,GL_alvar,NAP-CE,0,0,0,0,0,0,0
NAP-CE_6,11,Alvar,1551.28,10,GL_alvar,NAP-CE,1,1,0,0,0,0,0
NAP-CE_6,12,Alvar,1551.28,14,GL_alvar,NAP-CE,1,1,0,0,0,0,0
NAP-CE_6,2,Alvar,1551.28,11,GL_alvar,NAP-CE,1,1,1,1,0,0,0
NAP-CE_6,4,Alvar,1551.28,10,GL_alvar,NAP-CE,1,1,0,0,0,0,0
NAP-CE_6,5,Alvar,1551.28,NA,GL_alvar,NAP-CE,0,0,0,0,0,0,0
NAP-CE_6,6,Alvar,1551.28,13,GL_alvar,NAP-CE,1,1,1,4,0,0,0
NAP-CE_6,7,Alvar,1551.28,11,GL_alvar,NAP-CE,1,1,0,0,0,0,0
NAP-CE_6,8,Alvar,1551.28,NA,GL_alvar,NAP-CE,0,0,0,0,0,0,0
NAP-CE_6,9,Alvar,1551.28,NA,GL_alvar,NAP-CE,0,0,0,0,0,0,0
NAP-CE_7,1,Alvar,1551.28,13,GL_alvar,NAP-CE,1,1,0,0,0,0,0
NAP-CE_7,10,Alvar,1551.28,10,GL_alvar,NAP-CE,1,1,1,16,0,0,0
NAP-CE_7,11,Alvar,1551.28,10,GL_alvar,NAP-CE,1,1,0,0,0,0,0
NAP-CE_7,12,Alvar,1551.28,10,GL_alvar,NAP-CE,1,1,0,0,0,0,0
NAP-CE_7,2,Alvar,1551.28,9,GL_alvar,NAP-CE,1,1,0,0,0,0,0
NAP-CE_7,3,Alvar,1551.28,13,GL_alvar,NAP-CE,1,1,0,0,0,0,0
NAP-CE_7,4,Alvar,1551.28,10,GL_alvar,NAP-CE,1,1,0,0,0,0,0
NAP-CE_7,5,Alvar,1551.28,9,GL_alvar,NAP-CE,1,1,1,6,0,0,0
NAP-CE_7,6,Alvar,1551.28,18,GL_alvar,NAP-CE,1,1,0,0,0,0,0
NAP-CE_7,7,Alvar,1551.28,16,GL_alvar,NAP-CE,1,1,0,0,0,0,0
NAP-CE_7,8,Alvar,1551.28,12,GL_alvar,NAP-CE,1,1,0,0,0,0,0
NAP-CE_7,9,Alvar,1551.28,12,GL_alvar,NAP-CE,1,1,0,0,0,0,0
NAP-SCH_11,1,Alvar,1542.945,NA,GL_alvar,NAP-SCH,0,0,0,0,0,0,0
NAP-SCH_11,10,Alvar,1542.945,9,GL_alvar,NAP-SCH,1,1,0,0,0,0,0
NAP-SCH_11,11,Alvar,1542.945,9,GL_alvar,NAP-SCH,1,1,0,0,0,0,0
NAP-SCH_11,12,Alvar,1542.945,8,GL_alvar,NAP-SCH,1,1,1,3,0,0,0
NAP-SCH_11,2,Alvar,1542.945,10,GL_alvar,NAP-SCH,1,1,0,0,0,0,0
NAP-SCH_11,3,Alvar,1542.945,NA,GL_alvar,NAP-SCH,0,0,0,0,0,0,0
NAP-SCH_11,4,Alvar,1542.945,9,GL_alvar,NAP-SCH,1,1,1,10,0,0,0
NAP-SCH_11,5,Alvar,1542.945,8,GL_alvar,NAP-SCH,1,1,0,0,0,0,0
NAP-SCH_11,6,Alvar,1542.945,8,GL_alvar,NAP-SCH,1,1,1,1,0,0,0
NAP-SCH_11,7,Alvar,1542.945,9,GL_alvar,NAP-SCH,1,1,0,0,0,0,0
NAP-SCH_11,8,Alvar,1542.945,9,GL_alvar,NAP-SCH,1,1,0,0,0,0,0
NAP-SCH_11,9,Alvar,1542.945,9,GL_alvar,NAP-SCH,1,1,0,0,0,0,0
NAP-SCH_14,1,Alvar,1542.945,9,GL_alvar,NAP-SCH,1,1,1,24,0,0,0
NAP-SCH_14,10,Alvar,1542.945,12,GL_alvar,NAP-SCH,1,1,1,1,0,0,0
NAP-SCH_14,11,Alvar,1542.945,NA,GL_alvar,NAP-SCH,0,0,0,0,0,0,0
NAP-SCH_14,12,Alvar,1542.945,NA,GL_alvar,NAP-SCH,0,0,0,0,0,0,0
NAP-SCH_14,2,Alvar,1542.945,15,GL_alvar,NAP-SCH,1,1,0,0,0,0,0
NAP-SCH_14,3,Alvar,1542.945,NA,GL_alvar,NAP-SCH,0,0,0,0,0,0,0
NAP-SCH_14,4,Alvar,1542.945,14,GL_alvar,NAP-SCH,1,1,0,0,0,0,0
NAP-SCH_14,5,Alvar,1542.945,NA,GL_alvar,NAP-SCH,0,0,0,0,0,0,0
NAP-SCH_14,6,Alvar,1542.945,NA,GL_alvar,NAP-SCH,0,0,0,0,0,0,0
NAP-SCH_14,7,Alvar,1542.945,NA,GL_alvar,NAP-SCH,0,0,0,0,0,0,0
NAP-SCH_14,8,Alvar,1542.945,NA,GL_alvar,NAP-SCH,0,0,0,0,0,0,0
NAP-SCH_14,9,Alvar,1542.945,NA,GL_alvar,NAP-SCH,0,0,0,0,0,0,0
NAP-SCH_17,1,Alvar,1542.945,11,GL_alvar,NAP-SCH,1,1,0,0,0,0,0
NAP-SCH_17,10,Alvar,1542.945,9,GL_alvar,NAP-SCH,1,1,0,0,0,0,0
NAP-SCH_17,11,Alvar,1542.945,12,GL_alvar,NAP-SCH,1,1,0,0,0,0,0
NAP-SCH_17,12,Alvar,1542.945,NA,GL_alvar,NAP-SCH,0,0,0,0,0,0,0
NAP-SCH_17,2,Alvar,1542.945,NA,GL_alvar,NAP-SCH,0,0,0,0,0,0,0
NAP-SCH_17,3,Alvar,1542.945,12,GL_alvar,NAP-SCH,1,1,0,0,0,0,0
NAP-SCH_17,4,Alvar,1542.945,NA,GL_alvar,NAP-SCH,0,0,0,0,0,0,0
NAP-SCH_17,5,Alvar,1542.945,10,GL_alvar,NAP-SCH,1,1,0,0,0,0,0
NAP-SCH_17,6,Alvar,1542.945,NA,GL_alvar,NAP-SCH,0,0,0,0,0,0,0
NAP-SCH_17,7,Alvar,1542.945,12,GL_alvar,NAP-SCH,1,1,0,0,0,0,0
NAP-SCH_17,8,Alvar,1542.945,11,GL_alvar,NAP-SCH,1,1,0,0,0,0,0
NAP-SCH_17,9,Alvar,1542.945,11,GL_alvar,NAP-SCH,1,1,0,0,0,0,0
NAP-SCH_20,1,Alvar,1542.945,NA,GL_alvar,NAP-SCH,0,0,0,0,0,0,0
NAP-SCH_20,10,Alvar,1542.945,8,GL_alvar,NAP-SCH,1,1,1,3,0,0,0
NAP-SCH_20,11,Alvar,1542.945,NA,GL_alvar,NAP-SCH,0,0,0,0,0,0,0
NAP-SCH_20,12,Alvar,1542.945,9,GL_alvar,NAP-SCH,1,1,0,0,0,0,0
NAP-SCH_20,2,Alvar,1542.945,8,GL_alvar,NAP-SCH,1,1,0,0,0,0,0
NAP-SCH_20,3,Alvar,1542.945,10,GL_alvar,NAP-SCH,1,1,0,0,0,0,0
NAP-SCH_20,4,Alvar,1542.945,11,GL_alvar,NAP-SCH,1,1,0,0,0,0,0
NAP-SCH_20,5,Alvar,1542.945,8,GL_alvar,NAP-SCH,1,1,0,0,0,0,0
NAP-SCH_20,6,Alvar,1542.945,10,GL_alvar,NAP-SCH,1,1,0,0,0,0,0
NAP-SCH_20,7,Alvar,1542.945,8,GL_alvar,NAP-SCH,1,1,1,1,0,0,0
NAP-SCH_20,8,Alvar,1542.945,NA,GL_alvar,NAP-SCH,0,0,0,0,0,0,0
NAP-SCH_20,9,Alvar,1542.945,9,GL_alvar,NAP-SCH,1,1,0,0,0,0,0
NAP-SCH_23,1,Alvar,1542.945,11,GL_alvar,NAP-SCH,1,1,1,1,0,0,0
NAP-SCH_23,10,Alvar,1542.945,12,GL_alvar,NAP-SCH,1,1,1,9,0,0,0
NAP-SCH_23,11,Alvar,1542.945,12,GL_alvar,NAP-SCH,1,1,0,0,0,0,0
NAP-SCH_23,12,Alvar,1542.945,9,GL_alvar,NAP-SCH,1,1,0,0,0,0,0
NAP-SCH_23,2,Alvar,1542.945,11,GL_alvar,NAP-SCH,1,1,0,0,0,0,0
NAP-SCH_23,3,Alvar,1542.945,11,GL_alvar,NAP-SCH,1,1,1,5,0,0,0
NAP-SCH_23,4,Alvar,1542.945,10,GL_alvar,NAP-SCH,1,1,0,0,0,0,0
NAP-SCH_23,5,Alvar,1542.945,9,GL_alvar,NAP-SCH,1,1,1,5,0,0,0
NAP-SCH_23,6,Alvar,1542.945,NA,GL_alvar,NAP-SCH,0,0,0,0,0,0,0
NAP-SCH_23,7,Alvar,1542.945,10,GL_alvar,NAP-SCH,1,1,0,0,0,0,0
NAP-SCH_23,8,Alvar,1542.945,11,GL_alvar,NAP-SCH,1,1,0,0,0,0,0
NAP-SCH_23,9,Alvar,1542.945,8,GL_alvar,NAP-SCH,1,1,0,0,0,0,0
NAP-SCH_29,1,Alvar,1542.945,11,GL_alvar,NAP-SCH,1,1,0,0,0,0,0
NAP-SCH_29,10,Alvar,1542.945,10,GL_alvar,NAP-SCH,1,1,1,6,0,0,0
NAP-SCH_29,11,Alvar,1542.945,NA,GL_alvar,NAP-SCH,0,0,0,0,0,0,0
NAP-SCH_29,12,Alvar,1542.945,9,GL_alvar,NAP-SCH,1,1,0,0,0,0,0
