Population,Family.Unique,Block.ID,HabitatType,Region,No.Days.to.Germ,Dist.from.cg.km,Germination.Y.N,Survival.Y.N,Survival.Y.N.2017,Flower.Y.N.2016,Flower.Y.N.2017,No.Flowers.2016,Total.Flowers.2017,Fruit.Y.N.2016,Fruit.Y.N.2017,No.Fruit.2016,No.Fruit.2017,sm,sm.2,Surv2017,sm2017,PC1,PC2,flw.no2017
MB-MR,MB-MR_25,7,Prairie,MB_alvar,10,487.3889,1,1,1,0,1,0,6,0,1,0,3,0,148,1,148,-5.59221421,4.315303626,6
MB-MR,MB-MR_25,8,Prairie,MB_alvar,9,487.3889,1,1,1,0,1,0,2,0,0,0,0,0,0,1,0,-5.59221421,4.315303626,2
MB-MR,MB-MR_25,9,Prairie,MB_alvar,12,487.3889,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,-5.59221421,4.315303626,0
MB-MR,MB-MR_26,1,Prairie,MB_alvar,9,487.3889,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,-5.59221421,4.315303626,1
MB-MR,MB-MR_26,10,Prairie,MB_alvar,14,487.3889,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,-5.59221421,4.315303626,0
MB-MR,MB-MR_26,2,Prairie,MB_alvar,9,487.3889,1,1,1,0,1,0,1,0,1,0,1,0,15,1,15,-5.59221421,4.315303626,1
MB-MR,MB-MR_26,4,Prairie,MB_alvar,12,487.3889,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,-5.59221421,4.315303626,1
MB-MR,MB-MR_26,5,Prairie,MB_alvar,32,487.3889,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,-5.59221421,4.315303626,1
MB-MR,MB-MR_26,6,Prairie,MB_alvar,14,487.3889,1,1,1,0,1,0,4,0,1,0,2,0,80,1,80,-5.59221421,4.315303626,4
MB-MR,MB-MR_26,9,Prairie,MB_alvar,11,487.3889,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,-5.59221421,4.315303626,1
MB-MR,MB-MR_32,1,Prairie,MB_alvar,19,487.3889,1,1,1,0,1,0,2,0,1,0,0,0,0,1,0,-5.59221421,4.315303626,2
MB-MR,MB-MR_32,10,Prairie,MB_alvar,8,487.3889,1,1,1,0,1,0,2,0,1,0,0,0,0,1,0,-5.59221421,4.315303626,2
MB-MR,MB-MR_32,11,Prairie,MB_alvar,9,487.3889,1,1,1,0,1,0,9,0,1,0,3,0,181,1,181,-5.59221421,4.315303626,9
MB-MR,MB-MR_32,2,Prairie,MB_alvar,8,487.3889,1,1,1,0,1,0,9,0,1,0,7,0,223,1,223,-5.59221421,4.315303626,9
MB-MR,MB-MR_32,3,Prairie,MB_alvar,8,487.3889,1,1,1,0,1,0,6,0,1,0,2,0,69,1,69,-5.59221421,4.315303626,6
MB-MR,MB-MR_32,4,Prairie,MB_alvar,8,487.3889,1,1,1,0,1,0,8,0,1,0,1,0,31,1,31,-5.59221421,4.315303626,8
MB-MR,MB-MR_32,6,Prairie,MB_alvar,8,487.3889,1,1,1,0,1,0,13,0,1,0,4,0,332,1,332,-5.59221421,4.315303626,13
MB-MR,MB-MR_32,9,Prairie,MB_alvar,9,487.3889,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,-5.59221421,4.315303626,1
MB-MR,MB-MR_38,1,Prairie,MB_alvar,14,487.3889,1,1,1,0,1,0,7,0,1,0,7,0,650,1,650,-5.59221421,4.315303626,7
MB-MR,MB-MR_38,10,Prairie,MB_alvar,19,487.3889,1,1,1,1,1,3,1,0,0,0,0,0,0,1,0,-5.59221421,4.315303626,1
MB-MR,MB-MR_38,11,Prairie,MB_alvar,11,487.3889,1,1,1,0,1,0,3,0,0,0,0,0,0,1,0,-5.59221421,4.315303626,3
MB-MR,MB-MR_38,12,Prairie,MB_alvar,13,487.3889,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,-5.59221421,4.315303626,1
MB-MR,MB-MR_38,2,Prairie,MB_alvar,23,487.3889,1,1,1,1,1,4,8,0,1,0,6,0,640,1,640,-5.59221421,4.315303626,8
MB-MR,MB-MR_38,3,Prairie,MB_alvar,13,487.3889,1,1,1,1,1,3,14,0,1,0,9,0,593,1,593,-5.59221421,4.315303626,14
MB-MR,MB-MR_38,4,Prairie,MB_alvar,17,487.3889,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,-5.59221421,4.315303626,1
MB-MR,MB-MR_38,5,Prairie,MB_alvar,16,487.3889,1,1,1,1,1,7,1,0,0,0,0,0,0,1,0,-5.59221421,4.315303626,1
MB-MR,MB-MR_38,6,Prairie,MB_alvar,12,487.3889,1,1,1,0,1,0,4,0,1,0,2,0,132,1,132,-5.59221421,4.315303626,4
MB-MR,MB-MR_38,7,Prairie,MB_alvar,14,487.3889,1,1,1,0,1,0,7,0,1,0,4,0,291,1,291,-5.59221421,4.315303626,7
MB-MR,MB-MR_38,8,Prairie,MB_alvar,14,487.3889,1,1,1,1,1,2,8,0,1,0,2,0,167,1,167,-5.59221421,4.315303626,8
MB-MR,MB-MR_38,9,Prairie,MB_alvar,11,487.3889,1,1,1,0,1,0,5,0,0,0,0,0,0,1,0,-5.59221421,4.315303626,5
MB-MR,MB-MR_40,10,Prairie,MB_alvar,9,487.3889,1,1,1,0,1,0,9,0,1,0,5,0,352,1,352,-5.59221421,4.315303626,9
MB-MR,MB-MR_40,11,Prairie,MB_alvar,11,487.3889,1,1,1,0,1,0,2,0,0,0,0,0,0,1,0,-5.59221421,4.315303626,2
MB-MR,MB-MR_40,12,Prairie,MB_alvar,16,487.3889,1,1,1,0,1,0,2,0,1,0,1,0,20,1,20,-5.59221421,4.315303626,2
MB-MR,MB-MR_40,3,Prairie,MB_alvar,12,487.3889,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,-5.59221421,4.315303626,1
MB-MR,MB-MR_40,4,Prairie,MB_alvar,10,487.3889,1,1,1,0,1,0,3,0,0,0,0,0,0,1,0,-5.59221421,4.315303626,3
MB-MR,MB-MR_40,5,Prairie,MB_alvar,13,487.3889,1,1,1,0,1,0,11,0,1,0,7,0,477,1,477,-5.59221421,4.315303626,11
MB-MR,MB-MR_40,6,Prairie,MB_alvar,11,487.3889,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-5.59221421,4.315303626,0
MB-MR,MB-MR_40,7,Prairie,MB_alvar,9,487.3889,1,1,1,0,1,0,16,0,1,0,8,0,541,1,541,-5.59221421,4.315303626,16
MN-PMG,MN-PMG_NA,1,Prairie,Prairie,11,101.3225,1,1,1,1,1,5,3,1,1,2,0,28,0,1,28,-1.269165137,-0.254333337,3
MN-PMG,MN-PMG_NA,11,Prairie,Prairie,10,101.3225,1,1,1,0,1,0,4,0,0,0,0,0,0,1,0,-1.269165137,-0.254333337,4
MN-PMG,MN-PMG_NA,12,Prairie,Prairie,11,101.3225,1,1,1,0,1,0,4,0,1,0,2,0,191,1,191,-1.269165137,-0.254333337,4
MN-PMG,MN-PMG_NA,5,Prairie,Prairie,9,101.3225,1,1,1,0,1,0,13,0,1,0,12,0,554,1,554,-1.269165137,-0.254333337,13
MN-PMG,MN-PMG_NA,8,Prairie,Prairie,15,101.3225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.269165137,-0.254333337,0
MN-PMG,MN-PMG_NA,9,Prairie,Prairie,17,101.3225,1,1,1,0,1,0,4,0,1,0,2,0,318,1,318,-1.269165137,-0.254333337,4
MN-PMG,MN-PMG_NA,10,Prairie,Prairie,12,101.3225,1,1,1,0,1,0,8,0,1,0,4,0,475,1,475,-1.269165137,-0.254333337,8
MN-PMG,MN-PMG_NA,11,Prairie,Prairie,11,101.3225,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,-1.269165137,-0.254333337,1
MN-PMG,MN-PMG_NA,9,Prairie,Prairie,13,101.3225,1,1,1,0,1,0,6,0,1,0,4,0,335,1,335,-1.269165137,-0.254333337,6
NAP-ASS,NAP-ASS_11,1,Alvar,GL_alvar,12,1559.351,1,1,1,1,1,18,17,1,1,1,9,20,560,1,580,3.817106774,-0.11170334,17
NAP-ASS,NAP-ASS_16,11,Alvar,GL_alvar,12,1559.351,1,1,1,0,1,0,6,0,1,0,3,0,243,1,243,3.817106774,-0.11170334,6
NAP-ASS,NAP-ASS_16,7,Alvar,GL_alvar,10,1559.351,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,3.817106774,-0.11170334,1
NAP-ASS,NAP-ASS_16,9,Alvar,GL_alvar,10,1559.351,1,1,1,0,1,0,2,0,1,0,1,0,68,1,68,3.817106774,-0.11170334,2
NAP-ASS,NAP-ASS_19,1,Alvar,GL_alvar,11,1559.351,1,1,1,1,1,5,10,0,1,0,5,0,379,1,379,3.817106774,-0.11170334,10
NAP-ASS,NAP-ASS_19,10,Alvar,GL_alvar,11,1559.351,1,1,1,1,1,1,12,0,1,0,5,0,689,1,689,3.817106774,-0.11170334,12
NAP-ASS,NAP-ASS_19,4,Alvar,GL_alvar,11,1559.351,1,1,1,0,1,0,9,0,1,0,6,0,396,1,396,3.817106774,-0.11170334,9
NAP-ASS,NAP-ASS_19,6,Alvar,GL_alvar,11,1559.351,1,1,1,0,1,0,12,0,1,0,8,0,585,1,585,3.817106774,-0.11170334,12
NAP-ASS,NAP-ASS_19,7,Alvar,GL_alvar,15,1559.351,1,1,1,0,1,0,19,0,1,0,16,0,2242,1,2242,3.817106774,-0.11170334,19
NAP-ASS,NAP-ASS_19,8,Alvar,GL_alvar,11,1559.351,1,1,1,0,1,0,22,0,1,0,14,0,1293,1,1293,3.817106774,-0.11170334,22
NAP-ASS,NAP-ASS_25,1,Alvar,GL_alvar,10,1559.351,1,1,1,1,1,3,14,0,1,0,13,0,1780,1,1780,3.817106774,-0.11170334,14
NAP-ASS,NAP-ASS_25,12,Alvar,GL_alvar,20,1559.351,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,3.817106774,-0.11170334,1
NAP-ASS,NAP-ASS_25,2,Alvar,GL_alvar,12,1559.351,1,1,1,1,1,6,12,0,1,0,10,0,1055,1,1055,3.817106774,-0.11170334,12
NAP-ASS,NAP-ASS_25,3,Alvar,GL_alvar,14,1559.351,1,1,1,1,1,1,12,0,1,0,8,0,492,1,492,3.817106774,-0.11170334,12
NAP-ASS,NAP-ASS_25,4,Alvar,GL_alvar,11,1559.351,1,1,1,1,1,4,6,0,1,0,2,0,128,1,128,3.817106774,-0.11170334,6
NAP-ASS,NAP-ASS_25,6,Alvar,GL_alvar,10,1559.351,1,1,1,1,1,5,12,0,1,0,6,0,211,1,211,3.817106774,-0.11170334,12
NAP-ASS,NAP-ASS_25,9,Alvar,GL_alvar,14,1559.351,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,3.817106774,-0.11170334,1
NAP-ASS,NAP-ASS_27,12,Alvar,GL_alvar,11,1559.351,1,1,1,0,1,0,10,0,1,0,4,0,378,1,378,3.817106774,-0.11170334,10
NAP-ASS,NAP-ASS_27,2,Alvar,GL_alvar,9,1559.351,1,1,1,0,1,0,15,0,1,0,10,0,787,1,787,3.817106774,-0.11170334,15
NAP-ASS,NAP-ASS_27,4,Alvar,GL_alvar,12,1559.351,1,1,1,1,1,3,28,0,1,0,16,0,1177,1,1177,3.817106774,-0.11170334,28
NAP-ASS,NAP-ASS_27,5,Alvar,GL_alvar,9,1559.351,1,1,1,0,1,0,13,0,1,0,3,0,108,1,108,3.817106774,-0.11170334,13
NAP-ASS,NAP-ASS_27,6,Alvar,GL_alvar,10,1559.351,1,1,1,0,1,0,21,0,1,0,14,0,961,1,961,3.817106774,-0.11170334,21
NAP-ASS,NAP-ASS_27,9,Alvar,GL_alvar,8,1559.351,1,1,1,0,1,0,7,0,1,0,5,0,635,1,635,3.817106774,-0.11170334,7
NAP-ASS,NAP-ASS_33,5,Alvar,GL_alvar,12,1559.351,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.817106774,-0.11170334,0
NAP-ASS,NAP-ASS_35,2,Alvar,GL_alvar,9,1559.351,1,1,1,1,1,24,16,0,1,0,11,0,763,1,763,3.817106774,-0.11170334,16
NAP-ASS,NAP-ASS_38,10,Alvar,GL_alvar,11,1559.351,1,1,1,1,1,1,3,0,1,0,1,0,28,1,28,3.817106774,-0.11170334,3
NAP-ASS,NAP-ASS_38,11,Alvar,GL_alvar,10,1559.351,1,1,1,1,1,2,16,0,1,0,8,0,647,1,647,3.817106774,-0.11170334,16
NAP-ASS,NAP-ASS_38,12,Alvar,GL_alvar,11,1559.351,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.817106774,-0.11170334,0
NAP-ASS,NAP-ASS_38,2,Alvar,GL_alvar,11,1559.351,1,1,1,1,1,12,1,0,0,0,0,0,0,1,0,3.817106774,-0.11170334,1
NAP-ASS,NAP-ASS_38,4,Alvar,GL_alvar,10,1559.351,1,1,1,1,1,6,4,1,1,1,3,10,201,1,211,3.817106774,-0.11170334,4
NAP-ASS,NAP-ASS_38,5,Alvar,GL_alvar,9,1559.351,1,1,1,1,1,7,8,0,1,0,2,0,111,1,111,3.817106774,-0.11170334,8
NAP-ASS,NAP-ASS_38,7,Alvar,GL_alvar,10,1559.351,1,1,1,0,1,0,3,0,1,0,0,0,0,1,0,3.817106774,-0.11170334,3
NAP-ASS,NAP-ASS_38,8,Alvar,GL_alvar,10,1559.351,1,1,1,0,1,0,10,0,1,0,6,0,564,1,564,3.817106774,-0.11170334,10
NAP-ASS,NAP-ASS_38,9,Alvar,GL_alvar,13,1559.351,1,1,1,1,1,7,7,0,1,0,7,0,488,1,488,3.817106774,-0.11170334,7
NAP-ASS,NAP-ASS_6,1,Alvar,GL_alvar,14,1559.351,1,1,1,1,1,8,11,0,0,0,0,0,0,1,0,3.817106774,-0.11170334,11
NAP-ASS,NAP-ASS_6,12,Alvar,GL_alvar,14,1559.351,1,1,1,1,1,3,15,0,1,0,6,0,448,1,448,3.817106774,-0.11170334,15
NAP-ASS,NAP-ASS_6,2,Alvar,GL_alvar,19,1559.351,1,1,1,1,1,11,4,0,1,0,0,0,0,1,0,3.817106774,-0.11170334,4
NAP-ASS,NAP-ASS_6,3,Alvar,GL_alvar,17,1559.351,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,3.817106774,-0.11170334,1
NAP-ASS,NAP-ASS_6,5,Alvar,GL_alvar,13,1559.351,1,1,1,1,1,12,4,0,1,0,3,0,125,1,125,3.817106774,-0.11170334,4
NAP-ASS,NAP-ASS_6,6,Alvar,GL_alvar,12,1559.351,1,1,1,1,1,21,10,0,1,0,7,0,700,1,700,3.817106774,-0.11170334,10
NAP-ASS,NAP-ASS_6,8,Alvar,GL_alvar,12,1559.351,1,1,1,1,1,1,11,0,1,0,6,0,368,1,368,3.817106774,-0.11170334,11
NAP-ASS,NAP-ASS_6,9,Alvar,GL_alvar,12,1559.351,1,1,1,1,1,20,13,0,1,0,11,0,392,1,392,3.817106774,-0.11170334,13
NAP-ASS,NAP-ASS_9,11,Alvar,GL_alvar,11,1559.351,1,1,1,0,1,0,26,0,1,0,18,0,1493,1,1493,3.817106774,-0.11170334,26
NAP-ASS,NAP-ASS_9,2,Alvar,GL_alvar,11,1559.351,1,1,1,0,1,0,15,0,1,0,11,0,784,1,784,3.817106774,-0.11170334,15
NAP-ASS,NAP-ASS_9,3,Alvar,GL_alvar,12,1559.351,1,1,1,0,1,0,13,0,1,0,7,0,637,1,637,3.817106774,-0.11170334,13
NAP-ASS,NAP-ASS_9,8,Alvar,GL_alvar,12,1559.351,1,1,1,1,1,10,22,0,1,0,10,0,793,1,793,3.817106774,-0.11170334,22
NAP-CE,NAP-CE_14,1,Alvar,GL_alvar,9,1551.28,1,1,1,0,1,0,7,0,1,0,6,0,721,1,721,3.619135193,0.318110509,7
NAP-CE,NAP-CE_14,12,Alvar,GL_alvar,12,1551.28,1,1,1,0,1,0,14,0,1,0,3,0,215,1,215,3.619135193,0.318110509,14
NAP-CE,NAP-CE_14,4,Alvar,GL_alvar,10,1551.28,1,1,1,0,1,0,5,0,1,0,4,0,246,1,246,3.619135193,0.318110509,5
NAP-CE,NAP-CE_14,9,Alvar,GL_alvar,10,1551.28,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,3.619135193,0.318110509,0
NAP-CE,NAP-CE_19,1,Alvar,GL_alvar,9,1551.28,1,1,1,0,1,0,3,0,1,0,2,0,13,1,13,3.619135193,0.318110509,3
NAP-CE,NAP-CE_19,10,Alvar,GL_alvar,9,1551.28,1,1,1,1,1,8,6,0,1,0,0,0,0,1,0,3.619135193,0.318110509,6
NAP-CE,NAP-CE_19,12,Alvar,GL_alvar,10,1551.28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.619135193,0.318110509,0
NAP-CE,NAP-CE_19,3,Alvar,GL_alvar,10,1551.28,1,1,1,0,1,0,4,0,1,0,3,0,539,1,539,3.619135193,0.318110509,4
NAP-CE,NAP-CE_19,4,Alvar,GL_alvar,12,1551.28,1,1,1,1,1,1,1,0,1,0,1,0,59,1,59,3.619135193,0.318110509,1
NAP-CE,NAP-CE_19,6,Alvar,GL_alvar,10,1551.28,1,1,1,0,1,0,15,0,1,0,11,0,497,1,497,3.619135193,0.318110509,15
NAP-CE,NAP-CE_19,7,Alvar,GL_alvar,9,1551.28,1,1,1,0,1,0,10,0,1,0,5,0,265,1,265,3.619135193,0.318110509,10
NAP-CE,NAP-CE_2,10,Alvar,GL_alvar,16,1551.28,1,1,1,0,1,0,2,0,0,0,0,0,0,1,0,3.619135193,0.318110509,2
NAP-CE,NAP-CE_2,12,Alvar,GL_alvar,17,1551.28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.619135193,0.318110509,0
NAP-CE,NAP-CE_2,2,Alvar,GL_alvar,10,1551.28,1,1,1,0,1,0,4,0,1,0,1,0,76,1,76,3.619135193,0.318110509,4
NAP-CE,NAP-CE_2,5,Alvar,GL_alvar,15,1551.28,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,3.619135193,0.318110509,1
NAP-CE,NAP-CE_2,8,Alvar,GL_alvar,8,1551.28,1,1,1,0,1,0,16,0,1,0,6,0,297,1,297,3.619135193,0.318110509,16
NAP-CE,NAP-CE_2,9,Alvar,GL_alvar,10,1551.28,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,3.619135193,0.318110509,1
NAP-CE,NAP-CE_23,10,Alvar,GL_alvar,15,1551.28,1,1,1,0,1,0,7,0,1,0,7,0,763,1,763,3.619135193,0.318110509,7
NAP-CE,NAP-CE_23,11,Alvar,GL_alvar,12,1551.28,1,1,1,0,1,0,6,0,1,0,5,0,304,1,304,3.619135193,0.318110509,6
NAP-CE,NAP-CE_23,12,Alvar,GL_alvar,13,1551.28,1,1,1,0,1,0,3,0,1,0,1,0,82,1,82,3.619135193,0.318110509,3
NAP-CE,NAP-CE_23,3,Alvar,GL_alvar,12,1551.28,1,1,1,0,1,0,8,0,1,0,2,0,93,1,93,3.619135193,0.318110509,8
NAP-CE,NAP-CE_23,4,Alvar,GL_alvar,21,1551.28,1,1,1,0,1,0,5,0,1,0,3,0,102,1,102,3.619135193,0.318110509,5
NAP-CE,NAP-CE_23,5,Alvar,GL_alvar,12,1551.28,1,1,1,0,1,0,5,0,1,0,3,0,165,1,165,3.619135193,0.318110509,5
NAP-CE,NAP-CE_23,6,Alvar,GL_alvar,16,1551.28,1,1,1,0,1,0,19,0,1,0,5,0,435,1,435,3.619135193,0.318110509,19
NAP-CE,NAP-CE_23,7,Alvar,GL_alvar,12,1551.28,1,1,1,0,1,0,8,0,1,0,4,0,413,1,413,3.619135193,0.318110509,8
NAP-CE,NAP-CE_23,9,Alvar,GL_alvar,9,1551.28,1,1,1,0,1,0,4,0,1,0,2,0,85,1,85,3.619135193,0.318110509,4
NAP-CE,NAP-CE_24,10,Alvar,GL_alvar,9,1551.28,1,1,1,1,1,2,19,0,1,0,17,0,1269,1,1269,3.619135193,0.318110509,19
NAP-CE,NAP-CE_24,11,Alvar,GL_alvar,11,1551.28,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,3.619135193,0.318110509,1
NAP-CE,NAP-CE_24,12,Alvar,GL_alvar,9,1551.28,1,1,1,0,1,0,9,0,1,0,5,0,308,1,308,3.619135193,0.318110509,9
NAP-CE,NAP-CE_24,2,Alvar,GL_alvar,13,1551.28,1,1,1,0,1,0,8,0,1,0,3,0,223,1,223,3.619135193,0.318110509,8
NAP-CE,NAP-CE_24,5,Alvar,GL_alvar,9,1551.28,1,1,1,1,1,3,9,0,1,0,2,0,160,1,160,3.619135193,0.318110509,9
NAP-CE,NAP-CE_24,8,Alvar,GL_alvar,9,1551.28,1,1,1,1,1,12,19,0,1,0,7,0,661,1,661,3.619135193,0.318110509,19
NAP-CE,NAP-CE_24,9,Alvar,GL_alvar,10,1551.28,1,1,1,0,1,0,2,0,0,0,0,0,0,1,0,3.619135193,0.318110509,2
NAP-CE,NAP-CE_29,1,Alvar,GL_alvar,10,1551.28,1,1,1,1,1,4,8,0,1,0,1,0,80,1,80,3.619135193,0.318110509,8
NAP-CE,NAP-CE_29,11,Alvar,GL_alvar,13,1551.28,1,1,1,1,1,29,2,0,0,0,0,0,0,1,0,3.619135193,0.318110509,2
NAP-CE,NAP-CE_29,12,Alvar,GL_alvar,12,1551.28,1,1,1,1,1,21,2,0,0,0,0,0,0,1,0,3.619135193,0.318110509,2
NAP-CE,NAP-CE_29,2,Alvar,GL_alvar,10,1551.28,1,1,1,1,1,2,8,0,1,0,2,0,132,1,132,3.619135193,0.318110509,8
NAP-CE,NAP-CE_29,3,Alvar,GL_alvar,12,1551.28,1,1,1,1,1,14,8,0,1,0,2,0,159,1,159,3.619135193,0.318110509,8
NAP-CE,NAP-CE_29,5,Alvar,GL_alvar,10,1551.28,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,3.619135193,0.318110509,1
NAP-CE,NAP-CE_29,6,Alvar,GL_alvar,11,1551.28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.619135193,0.318110509,0
NAP-CE,NAP-CE_29,8,Alvar,GL_alvar,11,1551.28,1,1,1,0,1,0,7,0,1,0,3,0,87,1,87,3.619135193,0.318110509,7
NAP-CE,NAP-CE_29,9,Alvar,GL_alvar,11,1551.28,1,1,1,1,1,18,8,0,1,0,3,0,216,1,216,3.619135193,0.318110509,8
NAP-CE,NAP-CE_33,1,Alvar,GL_alvar,9,1551.28,1,1,1,1,1,3,20,0,1,0,16,0,1220,1,1220,3.619135193,0.318110509,20
NAP-CE,NAP-CE_33,10,Alvar,GL_alvar,10,1551.28,1,1,1,0,1,0,5,0,1,0,3,0,130,1,130,3.619135193,0.318110509,5
NAP-CE,NAP-CE_33,11,Alvar,GL_alvar,9,1551.28,1,1,1,1,1,7,8,0,1,0,1,0,29,1,29,3.619135193,0.318110509,8
NAP-CE,NAP-CE_33,12,Alvar,GL_alvar,9,1551.28,1,1,1,1,1,4,14,0,1,0,10,0,404,1,404,3.619135193,0.318110509,14
NAP-CE,NAP-CE_33,2,Alvar,GL_alvar,10,1551.28,1,1,1,1,1,10,12,0,1,0,10,0,780,1,780,3.619135193,0.318110509,12
NAP-CE,NAP-CE_33,3,Alvar,GL_alvar,12,1551.28,1,1,1,1,1,8,29,0,1,0,17,0,828,1,828,3.619135193,0.318110509,29
NAP-CE,NAP-CE_33,4,Alvar,GL_alvar,12,1551.28,1,1,1,1,1,4,9,0,1,0,7,0,442,1,442,3.619135193,0.318110509,9
NAP-CE,NAP-CE_33,5,Alvar,GL_alvar,8,1551.28,1,1,1,0,1,0,2,0,0,0,0,0,0,1,0,3.619135193,0.318110509,2
NAP-CE,NAP-CE_33,6,Alvar,GL_alvar,8,1551.28,1,1,1,0,1,0,9,0,1,0,5,0,414,1,414,3.619135193,0.318110509,9
NAP-CE,NAP-CE_33,7,Alvar,GL_alvar,17,1551.28,1,1,1,1,1,3,17,0,1,0,12,0,686,1,686,3.619135193,0.318110509,17
NAP-CE,NAP-CE_33,8,Alvar,GL_alvar,10,1551.28,1,1,1,1,1,2,15,0,1,0,9,0,553,1,553,3.619135193,0.318110509,15
NAP-CE,NAP-CE_33,9,Alvar,GL_alvar,11,1551.28,1,1,1,0,1,0,6,0,1,0,4,0,374,1,374,3.619135193,0.318110509,6
NAP-CE,NAP-CE_6,11,Alvar,GL_alvar,10,1551.28,1,1,1,0,1,0,8,0,1,0,3,0,369,1,369,3.619135193,0.318110509,8
NAP-CE,NAP-CE_6,12,Alvar,GL_alvar,14,1551.28,1,1,1,0,1,0,7,0,1,0,4,0,224,1,224,3.619135193,0.318110509,7
NAP-CE,NAP-CE_6,2,Alvar,GL_alvar,11,1551.28,1,1,1,1,1,1,10,0,1,0,7,0,578,1,578,3.619135193,0.318110509,10
NAP-CE,NAP-CE_6,4,Alvar,GL_alvar,10,1551.28,1,1,1,0,1,0,11,0,1,0,3,0,171,1,171,3.619135193,0.318110509,11
NAP-CE,NAP-CE_6,6,Alvar,GL_alvar,13,1551.28,1,1,1,1,1,4,8,0,1,0,4,0,477,1,477,3.619135193,0.318110509,8
NAP-CE,NAP-CE_6,7,Alvar,GL_alvar,11,1551.28,1,1,1,0,1,0,13,0,1,0,5,0,258,1,258,3.619135193,0.318110509,13
NAP-CE,NAP-CE_7,1,Alvar,GL_alvar,13,1551.28,1,1,1,0,1,0,8,0,1,0,1,0,68,1,68,3.619135193,0.318110509,8
NAP-CE,NAP-CE_7,10,Alvar,GL_alvar,10,1551.28,1,1,1,1,1,16,17,0,1,0,16,0,2264,1,2264,3.619135193,0.318110509,17
NAP-CE,NAP-CE_7,11,Alvar,GL_alvar,10,1551.28,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,3.619135193,0.318110509,1
NAP-CE,NAP-CE_7,12,Alvar,GL_alvar,10,1551.28,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,3.619135193,0.318110509,1
NAP-CE,NAP-CE_7,2,Alvar,GL_alvar,9,1551.28,1,1,1,0,1,0,17,0,1,0,10,0,664,1,664,3.619135193,0.318110509,17
NAP-CE,NAP-CE_7,3,Alvar,GL_alvar,13,1551.28,1,1,1,0,1,0,7,0,1,0,6,0,283,1,283,3.619135193,0.318110509,7
NAP-CE,NAP-CE_7,4,Alvar,GL_alvar,10,1551.28,1,1,1,0,1,0,15,0,1,0,6,0,366,1,366,3.619135193,0.318110509,15
NAP-CE,NAP-CE_7,5,Alvar,GL_alvar,9,1551.28,1,1,1,1,1,6,8,0,1,0,2,0,119,1,119,3.619135193,0.318110509,8
NAP-CE,NAP-CE_7,6,Alvar,GL_alvar,18,1551.28,1,1,1,0,1,0,5,0,1,0,1,0,142,1,142,3.619135193,0.318110509,5
NAP-CE,NAP-CE_7,7,Alvar,GL_alvar,16,1551.28,1,1,1,0,1,0,10,0,1,0,7,0,421,1,421,3.619135193,0.318110509,10
NAP-CE,NAP-CE_7,8,Alvar,GL_alvar,12,1551.28,1,1,1,0,1,0,4,0,1,0,3,0,147,1,147,3.619135193,0.318110509,4
NAP-CE,NAP-CE_7,9,Alvar,GL_alvar,12,1551.28,1,1,1,0,1,0,4,0,1,0,2,0,174,1,174,3.619135193,0.318110509,4
NAP-SCH,NAP-SCH_11,10,Alvar,GL_alvar,9,1542.945,1,1,1,0,1,0,11,0,1,0,4,0,362,1,362,3.589501255,0.376837829,11
NAP-SCH,NAP-SCH_11,11,Alvar,GL_alvar,9,1542.945,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,3.589501255,0.376837829,1
NAP-SCH,NAP-SCH_11,12,Alvar,GL_alvar,8,1542.945,1,1,1,1,1,3,12,0,1,0,11,0,1094,1,1094,3.589501255,0.376837829,12
